Frame,Visibility,X,Y,Z,Original_Frame,Point_Coordinates_Camera1,Point_Coordinates_Camera2,Point_Costs_Formula1,Point_Costs_Formula2,Point_Costs_Epipolar,Point_Costs_Reprojection,Point_Costs_Temporal
65943,0,[0],[0],[0],65943,[],[],[],[],[],[],[]
65944,0,[0],[0],[0],65944,[],[],[],[],[],[],[]
65945,0,[0],[0],[0],65945,[],[],[],[],[],[],[]
65946,0,[0],[0],[0],65946,[],[],[],[],[],[],[]
65947,0,[0],[0],[0],65947,[],[],[],[],[],[],[]
65948,0,[0],[0],[0],65948,[],[],[],[],[],[],[]
65949,0,[0],[0],[0],65949,[],[],[],[],[],[],[]
65950,0,[0],[0],[0],65950,[],[],[],[],[],[],[]
65951,0,[0],[0],[0],65951,[],[],[],[],[],[],[]
65952,0,[0],[0],[0],65952,[],[],[],[],[],[],[]
65953,0,[0],[0],[0],65953,[],[],[],[],[],[],[]
65954,0,[0],[0],[0],65954,[],[],[],[],[],[],[]
65955,0,[0],[0],[0],65955,[],[],[],[],[],[],[]
65956,0,[0],[0],[0],65956,[],[],[],[],[],[],[]
65957,0,[0],[0],[0],65957,[],[],[],[],[],[],[]
65958,0,[0],[0],[0],65958,[],[],[],[],[],[],[]
65959,0,[0],[0],[0],65959,[],[],[],[],[],[],[]
65960,0,[0],[0],[0],65960,[],[],[],[],[],[],[]
65961,0,[0],[0],[0],65961,[],[],[],[],[],[],[]
65962,0,[0],[0],[0],65962,[],[],[],[],[],[],[]
65963,0,[0],[0],[0],65963,[],[],[],[],[],[],[]
65964,0,[0],[0],[0],65964,[],[],[],[],[],[],[]
65965,0,[0],[0],[0],65965,[],[],[],[],[],[],[]
65966,0,[0],[0],[0],65966,[],[],[],[],[],[],[]
65967,0,[0],[0],[0],65967,[],[],[],[],[],[],[]
65968,0,[0],[0],[0],65968,[],[],[],[],[],[],[]
65969,0,[0],[0],[0],65969,[],[],[],[],[],[],[]
65970,0,[0],[0],[0],65970,[],[],[],[],[],[],[]
65971,0,[0],[0],[0],65971,[],[],[],[],[],[],[]
65972,0,[0],[0],[0],65972,[],[],[],[],[],[],[]
65973,0,[0],[0],[0],65973,[],[],[],[],[],[],[]
65974,0,[0],[0],[0],65974,[],[],[],[],[],[],[]
65975,0,[0],[0],[0],65975,[],[],[],[],[],[],[]
65976,0,[0],[0],[0],65976,[],[],[],[],[],[],[]
65977,0,[0],[0],[0],65977,[],[],[],[],[],[],[]
65978,0,[0],[0],[0],65978,[],[],[],[],[],[],[]
65979,0,[0],[0],[0],65979,[],[],[],[],[],[],[]
65980,0,[0],[0],[0],65980,[],[],[],[],[],[],[]
65981,0,[0],[0],[0],65981,[],[],[],[],[],[],[]
65982,0,[0],[0],[0],65982,[],[],[],[],[],[],[]
65983,0,[0],[0],[0],65983,[],[],[],[],[],[],[]
65984,0,[0],[0],[0],65984,[],[],[],[],[],[],[]
65985,0,[0],[0],[0],65985,[],[],[],[],[],[],[]
65986,0,[0],[0],[0],65986,[],[],[],[],[],[],[]
65987,0,[0],[0],[0],65987,[],[],[],[],[],[],[]
65988,0,[0],[0],[0],65988,[],[],[],[],[],[],[]
65989,0,[0],[0],[0],65989,[],[],[],[],[],[],[]
65990,0,[0],[0],[0],65990,[],[],[],[],[],[],[]
65991,0,[0],[0],[0],65991,[],[],[],[],[],[],[]
65992,0,[0],[0],[0],65992,[],[],[],[],[],[],[]
65993,0,[0],[0],[0],65993,[],[],[],[],[],[],[]
65994,0,[0],[0],[0],65994,[],[],[],[],[],[],[]
65995,0,[0],[0],[0],65995,[],[],[],[],[],[],[]
65996,0,[0],[0],[0],65996,[],[],[],[],[],[],[]
65997,0,[0],[0],[0],65997,[],[],[],[],[],[],[]
65998,0,[0],[0],[0],65998,[],[],[],[],[],[],[]
65999,0,[0],[0],[0],65999,[],[],[],[],[],[],[]
66000,0,[0],[0],[0],66000,[],[],[],[],[],[],[]
66001,0,[0],[0],[0],66001,[],[],[],[],[],[],[]
66002,0,[0],[0],[0],66002,[],[],[],[],[],[],[]
66003,0,[0],[0],[0],66003,[],[],[],[],[],[],[]
66004,0,[0],[0],[0],66004,[],[],[],[],[],[],[]
66005,0,[0],[0],[0],66005,[],[],[],[],[],[],[]
66006,0,[0],[0],[0],66006,[],[],[],[],[],[],[]
66007,0,[0],[0],[0],66007,[],[],[],[],[],[],[]
66008,0,[0],[0],[0],66008,[],[],[],[],[],[],[]
66009,0,[0],[0],[0],66009,[],[],[],[],[],[],[]
66010,0,[0],[0],[0],66010,[],[],[],[],[],[],[]
66011,0,[0],[0],[0],66011,[],[],[],[],[],[],[]
66012,0,[0],[0],[0],66012,[],[],[],[],[],[],[]
66013,0,[0],[0],[0],66013,[],[],[],[],[],[],[]
66014,0,[0],[0],[0],66014,[],[],[],[],[],[],[]
66015,0,[0],[0],[0],66015,[],[],[],[],[],[],[]
66016,0,[0],[0],[0],66016,[],[],[],[],[],[],[]
66017,0,[0],[0],[0],66017,[],[],[],[],[],[],[]
66018,0,[0],[0],[0],66018,[],[],[],[],[],[],[]
66019,0,[0],[0],[0],66019,[],[],[],[],[],[],[]
66020,0,[0],[0],[0],66020,[],[],[],[],[],[],[]
66021,1,[4.8835 ],[11.3869 ],[0.7520 ],66021,"[(1049.0000, 495.0000)]","[(975.0000, 431.0000)]",[0.592081],[0.592081],[8.298270],[0.592081],[0.000000]
66022,1,[5.0618 ],[9.9732 ],[0.2855 ],66022,"[(1015.0000, 450.0000)]","[(905.0000, 393.0000)]",[9.035525],[73.402939],[0.100982],[9.035525],[128.734828]
66023,1,[4.3950 ],[10.5231 ],[0.9623 ],66023,"[(945.0000, 382.0000)]","[(855.0000, 363.0000)]",[14.991083],[88.771733],[24.380015],[14.991083],[147.561299]
66024,0,[0],[0],[0],66024,[],[],[],[],[],[],[]
66025,0,[0],[0],[0],66025,[],[],[],[],[],[],[]
66026,0,[0],[0],[0],66026,[],[],[],[],[],[],[]
66027,0,[0],[0],[0],66027,[],[],[],[],[],[],[]
66028,1,[3.4005 ],[6.8891 ],[0.8001 ],66028,"[(801.0000, 251.0000)]","[(646.0000, 247.0000)]",[1.025245],[1.025245],[11.327625],[1.025245],[0.000000]
66029,1,[3.2234 ],[7.1141 ],[0.9614 ],66029,"[(784.0000, 240.0000)]","[(630.0000, 240.0000)]",[1.399756],[19.228491],[13.957401],[1.399756],[35.657471]
66030,1,[3.0864 ],[6.5554 ],[0.8176 ],66030,"[(773.0000, 240.0000)]","[(613.0000, 240.0000)]",[0.669802],[13.874252],[11.849183],[0.669802],[26.408899]
66031,1,"[2.9748, 3.8669 ]","[6.0900, 9.5899 ]","[0.6812, 1.0767 ]",66031,"[(765.0000, 240.0000), (857.0000, 318.0000)]","[(601.0000, 243.0000), (748.0000, 303.0000)]","[0.609400, 0.959427]","[10.219944, 125.611275]","[13.145418, 12.182876]","[0.609400, 0.959427]","[19.221088, 249.303696]"
66032,1,[2.8251 ],[6.3884 ],[0.6654 ],66032,"[(750.0000, 247.0000)]","[(590.0000, 255.0000)]",[3.638495],[19.110695],[16.099717],[3.638495],[30.944400]
66033,1,[2.7594 ],[6.6772 ],[0.6904 ],66033,"[(742.0000, 255.0000)]","[(585.0000, 258.0000)]",[1.908958],[10.003305],[10.331598],[1.908958],[16.188694]
66034,1,[2.6906 ],[6.6395 ],[0.6449 ],66034,"[(736.0000, 258.0000)]","[(579.0000, 262.0000)]",[1.889720],[8.456901],[10.300215],[1.889720],[13.134362]
66035,1,[2.5557 ],[6.1627 ],[0.4262 ],66035,"[(728.0000, 262.0000)]","[(568.0000, 273.0000)]",[2.827657],[14.380204],[15.042598],[2.827657],[23.105094]
66036,1,[2.4782 ],[6.6223 ],[0.4630 ],66036,"[(717.0000, 273.0000)]","[(562.0000, 281.0000)]",[1.261154],[13.331491],[10.698303],[1.261154],[24.140675]
66037,1,[2.4256 ],[7.0176 ],[0.4449 ],66037,"[(708.0000, 285.0000)]","[(559.0000, 296.0000)]",[0.342100],[14.633498],[12.151569],[0.342100],[28.582796]
66038,1,[2.3292 ],[7.2030 ],[0.3931 ],66038,"[(697.0000, 296.0000)]","[(551.0000, 307.0000)]",[1.429627],[15.210820],[10.167399],[1.429627],[27.562387]
66039,1,[2.3133 ],[7.3234 ],[0.3398 ],66039,"[(694.0000, 303.0000)]","[(551.0000, 318.0000)]",[1.707426],[10.488354],[13.269857],[1.707426],[17.561855]
66040,1,[2.1616 ],[6.9199 ],[0.0480 ],66040,"[(686.0000, 318.0000)]","[(540.0000, 330.0000)]",[3.648231],[19.406892],[7.573978],[3.648231],[31.517323]
66041,1,[2.0840 ],[7.0642 ],[0.1682 ],66041,"[(677.0000, 311.0000)]","[(531.0000, 326.0000)]",[1.597464],[11.653853],[9.764267],[1.597464],[20.112778]
66042,1,[2.0129 ],[6.9693 ],[0.2271 ],66042,"[(672.0000, 303.0000)]","[(523.0000, 318.0000)]",[2.042454],[11.843162],[9.428707],[2.042454],[19.601416]
66043,1,[1.9147 ],[6.8020 ],[0.2061 ],66043,"[(666.0000, 300.0000)]","[(514.0000, 315.0000)]",[3.005295],[10.650370],[8.487900],[3.005295],[15.290150]
66044,1,[1.9258 ],[7.2147 ],[0.4169 ],66044,"[(660.0000, 292.0000)]","[(511.0000, 311.0000)]",[0.954833],[8.066484],[12.679328],[0.954833],[14.223300]
66045,1,[1.8693 ],[7.0274 ],[0.3988 ],66045,"[(658.0000, 288.0000)]","[(506.0000, 307.0000)]",[0.633722],[5.765714],[12.408174],[0.633722],[10.263983]
66046,1,[1.8573 ],[7.4614 ],[0.5829 ],66046,"[(649.0000, 285.0000)]","[(500.0000, 303.0000)]",[0.676177],[8.567767],[11.099638],[0.676177],[15.783180]
66047,1,[1.8263 ],[7.5613 ],[0.6536 ],66047,"[(644.0000, 281.0000)]","[(495.0000, 300.0000)]",[0.015106],[5.798213],[11.842506],[0.015106],[11.566214]
66048,1,[1.6308 ],[6.7959 ],[0.4093 ],66048,"[(641.0000, 281.0000)]","[(483.0000, 300.0000)]",[1.652835],[1.652835],[10.142796],[1.652835],[0.000000]
66049,1,[1.6252 ],[7.2356 ],[0.5398 ],66049,"[(632.0000, 281.0000)]","[(478.0000, 303.0000)]",[0.495034],[7.518285],[12.369171],[0.495034],[14.046503]
66050,1,[1.5252 ],[6.8950 ],[0.4311 ],66050,"[(630.0000, 281.0000)]","[(472.0000, 303.0000)]",[0.312353],[4.081850],[11.529017],[0.312353],[7.538994]
66051,1,[1.4119 ],[6.7207 ],[0.3332 ],66051,"[(624.0000, 285.0000)]","[(464.0000, 307.0000)]",[1.739165],[9.376519],[9.987952],[1.739165],[15.274708]
66052,1,[1.3733 ],[7.0066 ],[0.3723 ],66052,"[(615.0000, 288.0000)]","[(458.0000, 315.0000)]",[1.711339],[10.926645],[13.530466],[1.711339],[18.430611]
66053,1,[1.3170 ],[6.8846 ],[0.2933 ],66053,"[(613.0000, 292.0000)]","[(455.0000, 318.0000)]",[0.005667],[4.133247],[11.698977],[0.005667],[8.255161]
66054,1,[1.2750 ],[7.0056 ],[0.2931 ],66054,"[(607.0000, 296.0000)]","[(450.0000, 322.0000)]",[1.038208],[7.483178],[10.554984],[1.038208],[12.889940]
66055,1,[1.2317 ],[6.9862 ],[0.2433 ],66055,"[(604.0000, 300.0000)]","[(447.0000, 326.0000)]",[1.854387],[6.589265],[9.649587],[1.854387],[9.469755]
66056,1,[1.2084 ],[7.1379 ],[0.2214 ],66056,"[(599.0000, 307.0000)]","[(444.0000, 333.0000)]",[2.984926],[10.665987],[8.380187],[2.984926],[15.362122]
66057,1,[1.0971 ],[7.0181 ],[0.0691 ],66057,"[(593.0000, 315.0000)]","[(438.0000, 345.0000)]",[1.090032],[12.168169],[10.231958],[1.090032],[22.156274]
66058,1,[1.0659 ],[7.1656 ],[0.0931 ],66058,"[(587.0000, 318.0000)]","[(433.0000, 348.0000)]",[2.090723],[8.029344],[9.150130],[2.090723],[11.877243]
66059,1,[1.0106 ],[7.0602 ],[0.0512 ],66059,"[(585.0000, 315.0000)]","[(430.0000, 352.0000)]",[4.074906],[8.148644],[15.593068],[4.074906],[8.147476]
66060,1,[0.9241 ],[6.9867 ],[0.0894 ],66060,"[(579.0000, 311.0000)]","[(421.0000, 345.0000)]",[0.607874],[9.384502],[12.062791],[0.607874],[17.553256]
66061,1,[0.8381 ],[7.0404 ],[0.1594 ],66061,"[(570.0000, 307.0000)]","[(410.0000, 341.0000)]",[0.399134],[10.578671],[11.066947],[0.399134],[20.359075]
66062,1,[0.8099 ],[7.1371 ],[0.1971 ],66062,"[(565.0000, 307.0000)]","[(405.0000, 341.0000)]",[1.056790],[5.785494],[10.378450],[1.056790],[9.457407]
66063,1,[0.7080 ],[6.9251 ],[0.1466 ],66063,"[(562.0000, 303.0000)]","[(399.0000, 341.0000)]",[2.149140],[7.352445],[13.791830],[2.149140],[10.406608]
66064,1,[0.6735 ],[7.0468 ],[0.1697 ],66064,"[(556.0000, 307.0000)]","[(393.0000, 341.0000)]",[2.670665],[8.926614],[8.689742],[2.670665],[12.511897]
66065,1,[0.6975 ],[7.3960 ],[0.2789 ],66065,"[(548.0000, 307.0000)]","[(388.0000, 345.0000)]",[0.235482],[7.057113],[11.737271],[0.235482],[13.643262]
66066,1,[0.6695 ],[7.5107 ],[0.3236 ],66066,"[(542.0000, 307.0000)]","[(382.0000, 345.0000)]",[0.554729],[6.231155],[10.906773],[0.554729],[11.352852]
66067,1,[0.5196 ],[7.1598 ],[0.1823 ],66067,"[(540.0000, 307.0000)]","[(376.0000, 348.0000)]",[1.255243],[5.363284],[12.811591],[1.255243],[8.216082]
66068,1,[0.4083 ],[6.9656 ],[0.0676 ],66068,"[(537.0000, 311.0000)]","[(371.0000, 352.0000)]",[0.051677],[5.451407],[11.491323],[0.051677],[10.799460]
66069,1,[0.2968 ],[6.7757 ],[-0.0251 ],66069,"[(534.0000, 315.0000)]","[(365.0000, 352.0000)]",[4.870217],[10.078861],[6.305909],[4.870217],[10.417288]
66070,1,[0.4010 ],[7.3592 ],[0.1366 ],66070,"[(525.0000, 318.0000)]","[(362.0000, 360.0000)]",[1.185845],[9.723564],[10.097783],[1.185845],[17.075437]
66071,1,[0.2704 ],[7.0854 ],[0.0182 ],66071,"[(523.0000, 318.0000)]","[(357.0000, 363.0000)]",[0.749954],[4.446116],[12.139665],[0.749954],[7.392325]
66072,1,[0.2511 ],[7.2211 ],[0.0731 ],66072,"[(517.0000, 318.0000)]","[(351.0000, 363.0000)]",[0.069603],[5.749476],[11.277082],[0.069603],[11.359746]
66073,1,[0.1686 ],[7.1882 ],[0.0823 ],66073,"[(511.0000, 315.0000)]","[(343.0000, 363.0000)]",[1.874814],[8.834400],[13.372325],[1.874814],[13.919171]
66074,1,[0.1350 ],[7.3343 ],[0.1575 ],66074,"[(503.0000, 315.0000)]","[(334.0000, 360.0000)]",[1.984438],[10.259509],[9.293324],[1.984438],[16.550143]
66075,1,[0.1579 ],[7.5572 ],[0.2442 ],66075,"[(497.0000, 315.0000)]","[(329.0000, 360.0000)]",[2.657114],[7.870647],[8.582739],[2.657114],[10.427066]
66076,1,[-0.1316 ],[6.9343 ],[-0.0033 ],66076,"[(495.0000, 315.0000)]","[(320.0000, 363.0000)]",[1.300306],[6.723747],[10.015533],[1.300306],[10.846883]
66077,1,[-0.0987 ],[7.1828 ],[0.0934 ],66077,"[(489.0000, 315.0000)]","[(315.0000, 363.0000)]",[1.974457],[7.190783],[9.301765],[1.974457],[10.432652]
66078,1,[-0.0257 ],[7.5183 ],[0.2021 ],66078,"[(483.0000, 315.0000)]","[(312.0000, 367.0000)]",[1.131146],[6.341553],[12.602477],[1.131146],[10.420813]
66079,1,[-0.1033 ],[7.4892 ],[0.1560 ],66079,"[(478.0000, 318.0000)]","[(306.0000, 371.0000)]",[0.724957],[6.906171],[12.135438],[0.724957],[12.362427]
66080,1,[-0.2605 ],[7.2386 ],[0.0169 ],66080,"[(475.0000, 322.0000)]","[(300.0000, 375.0000)]",[0.724245],[6.513688],[10.544006],[0.724245],[11.578886]
66081,1,[-0.2221 ],[7.4780 ],[0.1129 ],66081,"[(469.0000, 322.0000)]","[(295.0000, 375.0000)]",[1.416495],[6.637216],[9.809079],[1.416495],[10.441443]
66082,1,[-0.2552 ],[7.5979 ],[0.1872 ],66082,"[(461.0000, 318.0000)]","[(286.0000, 375.0000)]",[1.432692],[9.948262],[12.898422],[1.432692],[17.031139]
66083,1,[-0.4542 ],[7.3322 ],[0.0894 ],66083,"[(455.0000, 318.0000)]","[(275.0000, 375.0000)]",[0.117704],[8.185415],[11.245055],[0.117704],[16.135422]
66084,1,[-0.4513 ],[7.4120 ],[0.1216 ],66084,"[(452.0000, 318.0000)]","[(272.0000, 375.0000)]",[0.533286],[3.384607],[10.801600],[0.533286],[5.702644]
66085,1,[-0.5609 ],[7.1949 ],[0.0230 ],66085,"[(452.0000, 318.0000)]","[(270.0000, 378.0000)]",[1.785829],[3.483536],[13.279429],[1.785829],[3.395413]
66086,1,[-1.0363 ],[6.3639 ],[-0.2920 ],66086,"[(447.0000, 318.0000)]","[(255.0000, 378.0000)]",[0.357371],[9.862439],[10.988443],[0.357371],[19.010136]
66087,1,[-0.6647 ],[7.3423 ],[0.0643 ],66087,"[(438.0000, 322.0000)]","[(253.0000, 378.0000)]",[4.759581],[10.410757],[6.263768],[4.759581],[11.302352]
66088,1,[-0.9282 ],[6.9655 ],[-0.1216 ],66088,"[(433.0000, 322.0000)]","[(244.0000, 386.0000)]",[0.923581],[8.994976],[12.321652],[0.923581],[16.142789]
66089,1,[-0.7369 ],[7.3959 ],[0.0690 ],66089,"[(430.0000, 322.0000)]","[(244.0000, 382.0000)]",[2.533491],[5.845863],[8.617761],[2.533491],[6.624743]
66090,1,[-0.9186 ],[7.0568 ],[-0.0840 ],66090,"[(430.0000, 322.0000)]","[(241.0000, 386.0000)]",[0.498908],[2.857036],[11.867909],[0.498908],[4.716258]
66091,0,[0],[0],[0],66091,[],[],[],[],[],[],[]
66092,0,[0],[0],[0],66092,[],[],[],[],[],[],[]
66093,0,[0],[0],[0],66093,[],[],[],[],[],[],[]
66094,0,[0],[0],[0],66094,[],[],[],[],[],[],[]
66095,0,[0],[0],[0],66095,[],[],[],[],[],[],[]
66096,1,[-0.5899 ],[7.7804 ],[0.1184 ],66096,"[(427.0000, 330.0000)]","[(247.0000, 393.0000)]",[0.826575],[0.826575],[10.356235],[0.826575],[0.000000]
66097,1,[-0.5899 ],[7.7804 ],[0.1184 ],66097,"[(427.0000, 330.0000)]","[(247.0000, 393.0000)]",[0.826575],[0.826575],[10.356235],[0.826575],[0.000000]
66098,1,[-0.7686 ],[7.3907 ],[-0.0791 ],66098,"[(430.0000, 333.0000)]","[(247.0000, 397.0000)]",[0.461803],[4.366546],[10.710630],[0.461803],[7.809486]
66099,0,[0],[0],[0],66099,[],[],[],[],[],[],[]
66100,0,[0],[0],[0],66100,[],[],[],[],[],[],[]
66101,0,[0],[0],[0],66101,[],[],[],[],[],[],[]
66102,0,[0],[0],[0],66102,[],[],[],[],[],[],[]
66103,0,[0],[0],[0],66103,[],[],[],[],[],[],[]
66104,1,[-0.5893 ],[7.8298 ],[0.0134 ],66104,"[(427.0000, 341.0000)]","[(250.0000, 405.0000)]",[1.355131],[1.355131],[9.663980],[1.355131],[0.000000]
66105,1,[-0.7245 ],[7.5094 ],[-0.1219 ],66105,"[(430.0000, 341.0000)]","[(250.0000, 405.0000)]",[1.347366],[2.776658],[9.670136],[1.347366],[2.858586]
66106,1,[-0.6204 ],[7.7115 ],[-0.0531 ],66106,"[(430.0000, 341.0000)]","[(253.0000, 408.0000)]",[1.692176],[3.701536],[12.923850],[1.692176],[4.018721]
66107,1,[-0.5958 ],[7.7517 ],[-0.0210 ],66107,"[(430.0000, 341.0000)]","[(253.0000, 405.0000)]",[0.910665],[2.321998],[10.137976],[0.910665],[2.822666]
66108,1,[-0.6204 ],[7.7115 ],[-0.0531 ],66108,"[(430.0000, 341.0000)]","[(253.0000, 408.0000)]",[1.692176],[3.103508],[12.923850],[1.692176],[2.822666]
66109,1,[-0.5447 ],[7.8632 ],[-0.0133 ],66109,"[(430.0000, 345.0000)]","[(255.0000, 408.0000)]",[2.145952],[5.010458],[8.771728],[2.145952],[5.729011]
66110,1,[-0.4269 ],[8.0844 ],[0.0800 ],66110,"[(430.0000, 345.0000)]","[(258.0000, 408.0000)]",[1.708641],[3.133020],[9.239050],[1.708641],[2.848758]
66111,1,[-0.5918 ],[7.7223 ],[-0.1135 ],66111,"[(433.0000, 348.0000)]","[(258.0000, 412.0000)]",[1.315895],[5.220057],[9.621392],[1.315895],[7.808325]
66112,1,"[-0.7214, 2.1689 ]","[7.4771, 14.0946 ]","[-0.2182, 2.7535 ]",66112,"[(433.0000, 348.0000), (146.0000, 352.0000)]","[(255.0000, 412.0000), (278.0000, 273.0000)]","[1.753372, 124.133787]","[3.177552, 327.934604]","[9.153946, 122.532274]","[1.753372, 124.133787]","[2.848360, 407.601633]"
66113,1,"[-0.6247, 2.1750 ]","[7.6684, 14.1076 ]","[-0.1574, 2.7604 ]",66113,"[(433.0000, 348.0000), (143.0000, 352.0000)]","[(258.0000, 416.0000), (278.0000, 270.0000)]","[2.159695, 126.766216]","[4.521987, 129.649043]","[13.334453, 125.340005]","[2.159695, 126.766216]","[4.724583, 5.765655]"
66114,1,[-0.6247 ],[7.6684 ],[-0.1574 ],66114,"[(433.0000, 348.0000)]","[(258.0000, 416.0000)]",[2.159695],[2.159695],[13.334453],[2.159695],[0.000000]
66115,1,[-0.4990 ],[7.9063 ],[-0.0551 ],66115,"[(433.0000, 348.0000)]","[(261.0000, 416.0000)]",[2.597593],[4.020842],[13.801023],[2.597593],[2.846498]
66116,1,[-0.3807 ],[8.1302 ],[0.0412 ],66116,"[(433.0000, 348.0000)]","[(264.0000, 416.0000)]",[3.035469],[4.458016],[14.267064],[3.035469],[2.845094]
66117,1,[-0.4728 ],[7.9203 ],[-0.0741 ],66117,"[(435.0000, 352.0000)]","[(264.0000, 416.0000)]",[1.077668],[3.213788],[9.827959],[1.077668],[4.272240]
66118,1,[-0.3177 ],[8.2729 ],[0.0376 ],66118,"[(433.0000, 356.0000)]","[(267.0000, 420.0000)]",[1.298983],[5.800588],[9.546878],[1.298983],[9.003211]
66119,1,[-0.3177 ],[8.2729 ],[0.0376 ],66119,"[(433.0000, 356.0000)]","[(267.0000, 420.0000)]",[1.298983],[1.298983],[9.546878],[1.298983],[0.000000]
66120,1,[-0.3448 ],[8.2368 ],[-0.0160 ],66120,"[(433.0000, 360.0000)]","[(267.0000, 423.0000)]",[2.813675],[6.139727],[7.886885],[2.813675],[6.652105]
66121,1,[-0.2373 ],[8.4388 ],[0.0737 ],66121,"[(433.0000, 360.0000)]","[(270.0000, 423.0000)]",[2.374974],[3.795873],[8.353502],[2.374974],[2.841797]
66122,1,[-0.2679 ],[8.3880 ],[0.0318 ],66122,"[(433.0000, 360.0000)]","[(270.0000, 427.0000)]",[1.103323],[2.983878],[12.064236],[1.103323],[3.761109]
66123,1,[-0.2688 ],[8.3453 ],[0.0116 ],66123,"[(435.0000, 360.0000)]","[(272.0000, 427.0000)]",[1.413893],[3.313613],[12.392558],[1.413893],[3.799441]
66124,1,[-0.2688 ],[8.3453 ],[0.0116 ],66124,"[(435.0000, 360.0000)]","[(272.0000, 427.0000)]",[1.413893],[1.413893],[12.392558],[1.413893],[0.000000]
66125,1,[-0.2739 ],[8.3419 ],[-0.0071 ],66125,"[(435.0000, 363.0000)]","[(272.0000, 427.0000)]",[1.671958],[3.108758],[9.065171],[1.671958],[2.873600]
66126,1,[-0.3032 ],[8.2944 ],[-0.0481 ],66126,"[(435.0000, 363.0000)]","[(272.0000, 431.0000)]",[1.807963],[3.688396],[12.775462],[1.807963],[3.760864]
66127,1,[-0.1953 ],[8.4979 ],[0.0440 ],66127,"[(435.0000, 363.0000)]","[(275.0000, 431.0000)]",[2.245532],[3.665057],[13.241272],[2.245532],[2.839050]
66128,1,[-0.2365 ],[8.4694 ],[0.0096 ],66128,"[(433.0000, 367.0000)]","[(272.0000, 431.0000)]",[2.330319],[5.892548],[8.319129],[2.330319],[7.124459]
66129,1,[-0.1620 ],[8.6161 ],[0.0575 ],66129,"[(433.0000, 367.0000)]","[(275.0000, 435.0000)]",[1.587573],[3.944058],[12.495344],[1.587573],[4.712970]
66130,1,[-0.0626 ],[8.8022 ],[0.1428 ],66130,"[(433.0000, 367.0000)]","[(278.0000, 435.0000)]",[2.024955],[3.443717],[12.961175],[2.024955],[2.837524]
66131,1,[-0.1348 ],[8.6353 ],[0.0430 ],66131,"[(435.0000, 371.0000)]","[(278.0000, 435.0000)]",[2.062624],[4.199926],[8.555138],[2.062624],[4.274604]
66132,1,[-0.0374 ],[8.8182 ],[0.1274 ],66132,"[(435.0000, 371.0000)]","[(281.0000, 435.0000)]",[1.624803],[3.042985],[9.021253],[1.624803],[2.836365]
66133,1,[-0.0573 ],[8.7861 ],[0.0987 ],66133,"[(435.0000, 371.0000)]","[(281.0000, 438.0000)]",[0.986254],[2.396288],[11.803001],[0.986254],[2.820068]
66134,1,[0.0370 ],[8.9633 ],[0.1809 ],66134,"[(435.0000, 371.0000)]","[(284.0000, 438.0000)]",[1.423301],[2.840812],[12.268535],[1.423301],[2.835022]
66135,1,[0.0202 ],[8.9412 ],[0.1527 ],66135,"[(435.0000, 371.0000)]","[(284.0000, 442.0000)]",[4.924998],[6.804942],[15.977253],[4.924998],[3.759888]
66136,1,[0.0655 ],[9.0688 ],[0.1920 ],66136,"[(433.0000, 375.0000)]","[(284.0000, 442.0000)]",[0.767835],[2.911004],[11.524739],[0.767835],[4.286337]
66137,1,[0.0055 ],[8.9189 ],[0.1206 ],66137,"[(435.0000, 375.0000)]","[(284.0000, 442.0000)]",[0.797569],[1.750589],[11.553133],[0.797569],[1.906039]
66138,1,[0.0055 ],[8.9189 ],[0.1206 ],66138,"[(435.0000, 375.0000)]","[(284.0000, 442.0000)]",[0.797569],[0.797569],[11.553133],[0.797569],[0.000000]
66139,1,[-0.0428 ],[8.7794 ],[0.0349 ],66139,"[(438.0000, 375.0000)]","[(286.0000, 446.0000)]",[4.636784],[8.169786],[15.614477],[4.636784],[7.066005]
66140,1,[-0.1553 ],[8.5094 ],[-0.1119 ],66140,"[(441.0000, 378.0000)]","[(286.0000, 446.0000)]",[1.589419],[3.613501],[12.347664],[1.589419],[4.048163]
66141,1,[-0.1543 ],[8.4489 ],[-0.1424 ],66141,"[(444.0000, 378.0000)]","[(289.0000, 446.0000)]",[2.076348],[4.922267],[12.858753],[2.076348],[5.691837]
66142,1,[-0.0660 ],[8.6299 ],[-0.0752 ],66142,"[(444.0000, 378.0000)]","[(292.0000, 450.0000)]",[6.046451],[8.398869],[17.031997],[6.046451],[4.704837]
66143,1,[-0.0660 ],[8.6299 ],[-0.0752 ],66143,"[(444.0000, 378.0000)]","[(292.0000, 450.0000)]",[6.046451],[6.046451],[17.031997],[6.046451],[0.000000]
66144,1,[-0.0165 ],[8.8017 ],[-0.0502 ],66144,"[(441.0000, 386.0000)]","[(292.0000, 453.0000)]",[0.372254],[0.372254],[10.955080],[0.372254],[0.000000]
66145,1,[-0.0165 ],[8.8017 ],[-0.0502 ],66145,"[(441.0000, 386.0000)]","[(292.0000, 453.0000)]",[0.372254],[0.372254],[10.955080],[0.372254],[0.000000]
66146,1,[-0.0165 ],[8.8017 ],[-0.0502 ],66146,"[(441.0000, 386.0000)]","[(292.0000, 453.0000)]",[0.372254],[0.372254],[10.955080],[0.372254],[0.000000]
